output_path,url,title,title_length,meta_description,description_length,canonical,robots,h1_count,h2_count,word_count,internal_links,external_links,broken_local_links,image_count,images_missing_alt,jsonld_types,og_title,og_description,og_image,twitter_card,sitemap_included,llms_included,source_status,source_verified,classification
datasets/view/ams/ams-028/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-028/,Backlog Hygiene: Keep SAP AMS Clean or It Will Rot,50,"A dirty backlog is silent technical debt. It consumes attention, hides priorities, and creates fake urgency.",108,https://dkharlanau.github.io/datasets/view/ams/ams-028/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1129,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Backlog Hygiene: Keep SAP AMS Clean or It Will Rot,"A dirty backlog is silent technical debt. It consumes attention, hides priorities, and creates fake urgency.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-029/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-029/,Boards and Scorecards: Executive Visibility Without Theater,59,Most AMS reporting is designed to look busy. Modern AMS boards are designed to force decisions.,95,https://dkharlanau.github.io/datasets/view/ams/ams-029/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1139,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Boards and Scorecards: Executive Visibility Without Theater,Most AMS reporting is designed to look busy. Modern AMS boards are designed to force decisions.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-030/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-030/,Handover & Transition at Scale: Zero-Drama AMS Transfers,56,"Most AMS transitions fail quietly. Not on day one — three months later, when the same incidents return and nobody remembers why.",128,https://dkharlanau.github.io/datasets/view/ams/ams-030/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1196,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Handover & Transition at Scale: Zero-Drama AMS Transfers,"Most AMS transitions fail quietly. Not on day one — three months later, when the same incidents return and nobody remembers why.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-031/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-031/,"Crisis Mode (P0): Lead the System, Not the Noise",48,"In a real SAP P0, technical skill matters less than control of flow, attention, and decisions.",94,https://dkharlanau.github.io/datasets/view/ams/ams-031/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1197,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList","Crisis Mode (P0): Lead the System, Not the Noise","In a real SAP P0, technical skill matters less than control of flow, attention, and decisions.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-032/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-032/,Financial Transparency: Know Where AMS Money Actually Goes,58,"If you can’t explain why AMS costs what it costs, you can’t reduce it without breaking something important.",107,https://dkharlanau.github.io/datasets/view/ams/ams-032/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1193,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Financial Transparency: Know Where AMS Money Actually Goes,"If you can’t explain why AMS costs what it costs, you can’t reduce it without breaking something important.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-033/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-033/,Demand Forecasting & Capacity Planning: Stop Scheduling Surprises,65,SAP AMS feels ‘overloaded’ when demand is unmanaged and capacity is planned as if tomorrow will be like yesterday.,114,https://dkharlanau.github.io/datasets/view/ams/ams-033/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1228,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Demand Forecasting & Capacity Planning: Stop Scheduling Surprises,SAP AMS feels ‘overloaded’ when demand is unmanaged and capacity is planned as if tomorrow will be like yesterday.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-034/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-034/,"AMS as a Product: Roadmap, Value Promises, and ‘Stop Doing’ Lists",65,"If SAP AMS is treated as a service desk, it stays expensive forever. If it’s treated as a product, it becomes predictable, improvable, and cheaper over time.",157,https://dkharlanau.github.io/datasets/view/ams/ams-034/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1307,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList","AMS as a Product: Roadmap, Value Promises, and ‘Stop Doing’ Lists","If SAP AMS is treated as a service desk, it stays expensive forever. If it’s treated as a product, it becomes predictable, improvable, and cheaper over time.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-035/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-035/,Master Data in AMS: Treat Data Quality as Production Reliability,64,"In SAP, master data is not ‘data’. It’s executable configuration. Bad data behaves like bad code — it breaks flows, creates incidents, and burns AMS capacity.",158,https://dkharlanau.github.io/datasets/view/ams/ams-035/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1299,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Master Data in AMS: Treat Data Quality as Production Reliability,"In SAP, master data is not ‘data’. It’s executable configuration. Bad data behaves like bad code — it breaks flows, creates incidents, and burns AMS capacity.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-036/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-036/,Change Intake & Agreement: Stop Negotiating Chaos,49,"Most SAP AMS pain starts before any work begins — at intake. Vague requests turn into scope creep, rework, and unsafe changes.",126,https://dkharlanau.github.io/datasets/view/ams/ams-036/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1135,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Change Intake & Agreement: Stop Negotiating Chaos,"Most SAP AMS pain starts before any work begins — at intake. Vague requests turn into scope creep, rework, and unsafe changes.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-037/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-037/,Conflict-Proof AMS: Multi-Vendor Reality Without Blame Games,60,"Conflicts in SAP AMS don’t come from bad people. They come from unclear boundaries, mixed incentives, and missing evidence.",123,https://dkharlanau.github.io/datasets/view/ams/ams-037/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1413,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Conflict-Proof AMS: Multi-Vendor Reality Without Blame Games,"Conflicts in SAP AMS don’t come from bad people. They come from unclear boundaries, mixed incentives, and missing evidence.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-038/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-038/,Verification & Acceptance: Prove the Change Worked (or Don’t Close It),70,"Most SAP AMS work fails quietly at the end: changes are ‘done’, but nobody can prove the business is safer or faster.",117,https://dkharlanau.github.io/datasets/view/ams/ams-038/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1208,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Verification & Acceptance: Prove the Change Worked (or Don’t Close It),"Most SAP AMS work fails quietly at the end: changes are ‘done’, but nobody can prove the business is safer or faster.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-039/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-039/,Knowledge → Automation → Agent Loop: Make Fixes Compound,56,"If a fix lives only in a human’s head, AMS pays for it forever. Modern AMS turns fixes into reusable assets.",108,https://dkharlanau.github.io/datasets/view/ams/ams-039/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1182,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Knowledge → Automation → Agent Loop: Make Fixes Compound,"If a fix lives only in a human’s head, AMS pays for it forever. Modern AMS turns fixes into reusable assets.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-040/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-040/,AMS Culture Rules: Behavior That Makes the System Work,54,Processes don’t fail first in SAP AMS. Behavior does. Culture is the invisible control plane.,93,https://dkharlanau.github.io/datasets/view/ams/ams-040/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1146,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",AMS Culture Rules: Behavior That Makes the System Work,Processes don’t fail first in SAP AMS. Behavior does. Culture is the invisible control plane.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-041/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-041/,AMS Operating System: How All Pieces Work as One,48,Modern SAP AMS fails when parts are optimized in isolation. It succeeds when everything is wired into a single operating system.,128,https://dkharlanau.github.io/datasets/view/ams/ams-041/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1213,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",AMS Operating System: How All Pieces Work as One,Modern SAP AMS fails when parts are optimized in isolation. It succeeds when everything is wired into a single operating system.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-042/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-042/,Executive One-Pager: Modern SAP AMS in 5 Minutes,48,This AMS is designed to reduce risk and cost at the same time — without betting the business on big rewrites.,109,https://dkharlanau.github.io/datasets/view/ams/ams-042/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1180,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Executive One-Pager: Modern SAP AMS in 5 Minutes,This AMS is designed to reduce risk and cost at the same time — without betting the business on big rewrites.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-043/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-043/,Anti-Patterns Catalog: What Kills SAP AMS Faster Than Bugs,58,Most AMS disasters are not caused by SAP defects. They are caused by repeated bad patterns that everyone quietly tolerates.,123,https://dkharlanau.github.io/datasets/view/ams/ams-043/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1312,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Anti-Patterns Catalog: What Kills SAP AMS Faster Than Bugs,Most AMS disasters are not caused by SAP defects. They are caused by repeated bad patterns that everyone quietly tolerates.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-044/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-044/,From Support to Trusted Advisor: Introducing New Capabilities Without Noise,75,"New SAP or adjacent capabilities fail not because they are bad, but because AMS introduces them like features — instead of decisions.",133,https://dkharlanau.github.io/datasets/view/ams/ams-044/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1299,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",From Support to Trusted Advisor: Introducing New Capabilities Without Noise,"New SAP or adjacent capabilities fail not because they are bad, but because AMS introduces them like features — instead of decisions.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-046/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-046/,Vendor Segmentation & Operating Boundaries: How to Run Multi-Vendor AMS Cleanly,79,"Multi-vendor AMS only works when boundaries are real: defined surfaces, measurable contracts, controlled access, and a single arbitration layer.",144,https://dkharlanau.github.io/datasets/view/ams/ams-046/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1362,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Vendor Segmentation & Operating Boundaries: How to Run Multi-Vendor AMS Cleanly,"Multi-vendor AMS only works when boundaries are real: defined surfaces, measurable contracts, controlled access, and a single arbitration layer.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-047/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-047/,Decision Support Factory: Making Reliable Estimates for Business Choices,72,The fastest way to become a trusted AMS provider is to stop answering with opinions — and start delivering decision packs that survive scrutiny.,144,https://dkharlanau.github.io/datasets/view/ams/ams-047/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1332,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",Decision Support Factory: Making Reliable Estimates for Business Choices,The fastest way to become a trusted AMS provider is to stop answering with opinions — and start delivering decision packs that survive scrutiny.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-048/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-048/,AMS Maturity Levels: From Firefighting to Decision Platform,59,Most SAP AMS teams believe they are mature because systems are running. Real maturity starts when the system improves itself.,125,https://dkharlanau.github.io/datasets/view/ams/ams-048/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1334,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",AMS Maturity Levels: From Firefighting to Decision Platform,Most SAP AMS teams believe they are mature because systems are running. Real maturity starts when the system improves itself.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-049/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-049/,"AMS Reputation Metrics: Measuring Trust, Not Ticket Volume",58,Reputation in AMS is not what people say in meetings. It’s what they do before problems appear.,95,https://dkharlanau.github.io/datasets/view/ams/ams-049/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1293,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList","AMS Reputation Metrics: Measuring Trust, Not Ticket Volume",Reputation in AMS is not what people say in meetings. It’s what they do before problems appear.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-050/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-050/,AMS as Risk Buffer: Absorbing Business Uncertainty Without Breaking SAP,71,"SAP breaks not because change exists, but because risk is unmanaged. Modern AMS exists to absorb uncertainty — not to pretend it isn’t there.",141,https://dkharlanau.github.io/datasets/view/ams/ams-050/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1267,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",AMS as Risk Buffer: Absorbing Business Uncertainty Without Breaking SAP,"SAP breaks not because change exists, but because risk is unmanaged. Modern AMS exists to absorb uncertainty — not to pretend it isn’t there.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-051/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-051/,RAG-First Documentation: From Diagrams to Living Text Structures,64,Classic SAP documentation dies the moment reality changes. Diagrams freeze assumptions. Text structures evolve.,111,https://dkharlanau.github.io/datasets/view/ams/ams-051/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1285,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",RAG-First Documentation: From Diagrams to Living Text Structures,Classic SAP documentation dies the moment reality changes. Diagrams freeze assumptions. Text structures evolve.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
datasets/view/ams/ams-052/index.html,https://dkharlanau.github.io/datasets/view/ams/ams-052/,TCO & ROI in Modern AMS: Measuring What Actually Matters,56,AMS cost is not what you pay the vendor. It’s what the system forces you to repeat.,83,https://dkharlanau.github.io/datasets/view/ams/ams-052/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,1,1302,14,6,1,0,0,"WebSite, Dataset, WebPage, BreadcrumbList",TCO & ROI in Modern AMS: Measuring What Actually Matters,AMS cost is not what you pay the vendor. It’s what the system forces you to repeat.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, broken_local_links"
docs/ai/AGENT_TASK_PATTERNS/index.html,https://dkharlanau.github.io/docs/ai/AGENT_TASK_PATTERNS/,AGENT_TASK_PATTERNS.md,22,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/ai/AGENT_TASK_PATTERNS/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,11,1792,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",AGENT_TASK_PATTERNS.md,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1, private_paths_exposed, draft_markers"
docs/ai/AI_VISIBILITY_AUDIT/index.html,https://dkharlanau.github.io/docs/ai/AI_VISIBILITY_AUDIT/,AI_VISIBILITY_AUDIT.md,22,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/ai/AI_VISIBILITY_AUDIT/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,8,1204,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",AI_VISIBILITY_AUDIT.md,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
docs/ai/CONTENT_VERIFICATION_POLICY/index.html,https://dkharlanau.github.io/docs/ai/CONTENT_VERIFICATION_POLICY/,CONTENT_VERIFICATION_POLICY.md,30,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/ai/CONTENT_VERIFICATION_POLICY/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,12,1301,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",CONTENT_VERIFICATION_POLICY.md,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
docs/ai/ENTITY_MODEL/index.html,https://dkharlanau.github.io/docs/ai/ENTITY_MODEL/,ENTITY_MODEL.md,15,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/ai/ENTITY_MODEL/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,10,855,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",ENTITY_MODEL.md,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
docs/ai/RECOMMENDATION_POSITIONING/index.html,https://dkharlanau.github.io/docs/ai/RECOMMENDATION_POSITIONING/,RECOMMENDATION_POSITIONING.md,29,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/ai/RECOMMENDATION_POSITIONING/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,9,1005,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",RECOMMENDATION_POSITIONING.md,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
docs/atlas/ATLAS_BACKLOG_DECISION_LEDGER/index.html,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_DECISION_LEDGER/,Atlas Backlog Decision Ledger,29,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_DECISION_LEDGER/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,3,13710,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",Atlas Backlog Decision Ledger,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,"unverified_but_indexable, duplicate_h1"
docs/atlas/ATLAS_BACKLOG_PIPELINE/index.html,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_PIPELINE/,Atlas Backlog Pipeline,22,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_PIPELINE/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,13,1439,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",Atlas Backlog Pipeline,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,"unverified_but_indexable, duplicate_h1, private_paths_exposed"
docs/atlas/ATLAS_BACKLOG_TRIAGE_FINAL_REPORT/index.html,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_TRIAGE_FINAL_REPORT/,Atlas Backlog Triage — Final Report,35,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_TRIAGE_FINAL_REPORT/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,12,1050,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",Atlas Backlog Triage — Final Report,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,"unverified_but_indexable, duplicate_h1, private_paths_exposed"
docs/atlas/ATLAS_BACKLOG_TRIAGE_REGISTER/index.html,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_TRIAGE_REGISTER/,Atlas Backlog Triage Register,29,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/atlas/ATLAS_BACKLOG_TRIAGE_REGISTER/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,5,38531,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",Atlas Backlog Triage Register,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,"unverified_but_indexable, duplicate_h1"
docs/atlas/ATLAS_LOW_VALUE_CLUSTER_PROMOTION_REPORT/index.html,https://dkharlanau.github.io/docs/atlas/ATLAS_LOW_VALUE_CLUSTER_PROMOTION_REPORT/,Atlas Low-Value Cluster Promotion Report,40,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/atlas/ATLAS_LOW_VALUE_CLUSTER_PROMOTION_REPORT/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,6,11844,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",Atlas Low-Value Cluster Promotion Report,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,"unverified_but_indexable, duplicate_h1"
docs/atlas/ATLAS_TAXONOMY_CONTRACT/index.html,https://dkharlanau.github.io/docs/atlas/ATLAS_TAXONOMY_CONTRACT/,Atlas Taxonomy Contract,23,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/atlas/ATLAS_TAXONOMY_CONTRACT/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,11,892,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",Atlas Taxonomy Contract,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,"unverified_but_indexable, duplicate_h1, private_paths_exposed"
docs/atlas/GAP_AUDIT_REPORT/index.html,https://dkharlanau.github.io/docs/atlas/GAP_AUDIT_REPORT/,Atlas Enterprise Technology Graph — Gap Audit Report,52,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/docs/atlas/GAP_AUDIT_REPORT/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,4,1119,11,0,0,0,0,"WebSite, WebPage, BreadcrumbList",Atlas Enterprise Technology Graph — Gap Audit Report,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,"unverified_but_indexable, duplicate_h1"
docs/atlas/atlas-signal-pr-workflow/index.html,https://dkharlanau.github.io/docs/atlas/atlas-signal-pr-workflow/,Atlas Signal PR Workflow,24,Human-review and PR workflow for approved signal-driven Atlas updates.,70,https://dkharlanau.github.io/docs/atlas/atlas-signal-pr-workflow/,"noindex,follow",1,6,512,11,0,0,0,0,,Atlas Signal PR Workflow,Human-review and PR workflow for approved signal-driven Atlas updates.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,schema_missing_recommended
docs/atlas/atlas-signal-proposal-format/index.html,https://dkharlanau.github.io/docs/atlas/atlas-signal-proposal-format/,Atlas Signal Proposal Format,28,Reviewable proposal format for signal-driven Atlas updates.,59,https://dkharlanau.github.io/docs/atlas/atlas-signal-proposal-format/,"noindex,follow",1,4,317,11,0,0,0,0,,Atlas Signal Proposal Format,Reviewable proposal format for signal-driven Atlas updates.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,schema_missing_recommended
docs/atlas/atlas-signal-quality-gates/index.html,https://dkharlanau.github.io/docs/atlas/atlas-signal-quality-gates/,Atlas Signal Quality Gates,26,Quality gates for signal-driven Atlas update proposals.,55,https://dkharlanau.github.io/docs/atlas/atlas-signal-quality-gates/,"noindex,follow",1,3,316,11,0,0,0,0,,Atlas Signal Quality Gates,Quality gates for signal-driven Atlas update proposals.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,no,no,,,schema_missing_recommended
