page,title,noindex,inbound_count,outbound_count,broken_count,inbound_from,broken_links
datasets/DAMA/index.html,DAMA Datasets,no,14,25,12,ai/integration-reliability/index.html | ai/mdg-bp-governance/index.html | datasets/index.html | datasets/view/DAMA/db_governance_decision_rights_v0_1/index.html | datasets/view/DAMA/db_governance_drif,/datasets/DAMA/db_governance_decision_rights_v0_1.json | /datasets/DAMA/db_governance_drift_detection_response_v0_1.json | /datasets/DAMA/db_governance_maturity_model_mdg_v0_1.json | /datasets/DAMA/md
datasets/LLM-prompts/index.html,LLM-prompts Datasets,no,5,19,6,datasets/index.html | datasets/view/LLM-prompts/CE-01/index.html | datasets/view/LLM-prompts/CE-02/index.html | datasets/view/LLM-prompts/CE-03/index.html | datasets/view/LLM-prompts/CE-04/index.html,/datasets/LLM-prompts/CE-01.json | /datasets/LLM-prompts/CE-02.json | /datasets/LLM-prompts/CE-03.json | /datasets/LLM-prompts/CE-04.json | /datasets/schema.json | /datasets/manifest.json
datasets/TRIZ-bytes/index.html,TRIZ-bytes Datasets,no,47,60,47,ai/integration-reliability/index.html | datasets/index.html | datasets/view/TRIZ-bytes/TRIZ-01/index.html | datasets/view/TRIZ-bytes/TRIZ-02/index.html | datasets/view/TRIZ-bytes/TRIZ-03/index.html | ,/datasets/TRIZ-bytes/TRIZ-01.json | /datasets/TRIZ-bytes/TRIZ-02.json | /datasets/TRIZ-bytes/TRIZ-03.json | /datasets/TRIZ-bytes/TRIZ-04.json | /datasets/TRIZ-bytes/TRIZ-05.json | /datasets/TRIZ-bytes
datasets/agentic-bytes/index.html,agentic-bytes Datasets,no,26,38,25,ai/practical-ai-for-sap-support/index.html | datasets/index.html | datasets/view/agentic-bytes/agentic_dev_001/index.html | datasets/view/agentic-bytes/agentic_dev_002/index.html | datasets/view/agent,/datasets/agentic-bytes/agentic_dev_001.json | /datasets/agentic-bytes/agentic_dev_002.json | /datasets/agentic-bytes/agentic_dev_003.json | /datasets/agentic-bytes/agentic_dev_004.json | /datasets/ag
datasets/ai-business-signals/index.html,ai-business-signals Datasets,no,18,32,19,datasets/index.html | datasets/view/ai-business-signals/aibs-001/index.html | datasets/view/ai-business-signals/aibs-002/index.html | datasets/view/ai-business-signals/aibs-003/index.html | datasets/v,/datasets/ai-business-signals/aibs-001.json | /datasets/ai-business-signals/aibs-002.json | /datasets/ai-business-signals/aibs-003.json | /datasets/ai-business-signals/aibs-004.json | /datasets/ai-bus
datasets/ams/index.html,ams Datasets,no,60,66,53,ai/incident-prevention-rca/index.html | ai/operational-continuity/index.html | ai/practical-ai-for-sap-support/index.html | ai/sap-ams-improvement/index.html | changelog/index.html | datasets/index.ht,/datasets/ams/ams-001.json | /datasets/ams/ams-002.json | /datasets/ams/ams-003.json | /datasets/ams/ams-004.json | /datasets/ams/ams-005.json | /datasets/ams/ams-006.json | /datasets/ams/ams-007.json
datasets/index.html,Datasets,no,678,20,2,.well-known/agent-skills/dataset-discovery/index.html | .well-known/agent-skills/resume-lookup/index.html | .well-known/agent-skills/topic-routing/index.html | 404.html | AGENTS/index.html | ARCHITECT,/datasets/manifest.json | /datasets/schema.json
datasets/search/index.html,Dataset Search,no,16,14,1,datasets/DAMA/index.html | datasets/LLM-prompts/index.html | datasets/TRIZ-bytes/index.html | datasets/agentic-bytes/index.html | datasets/ai-business-signals/index.html | datasets/ams/index.html | da,/datasets/view/
datasets/types/agentic-byte/index.html,agentic_byte,no,1,37,23,datasets/types/index.html,/datasets/agentic-bytes/agentic_dev_001.json | /datasets/agentic-bytes/agentic_dev_002.json | /datasets/agentic-bytes/agentic_dev_003.json | /datasets/agentic-bytes/agentic_dev_004.json | /datasets/ag
datasets/types/ai-business-signal/index.html,ai_business_signal,no,1,31,17,datasets/types/index.html,/datasets/ai-business-signals/aibs-001.json | /datasets/ai-business-signals/aibs-002.json | /datasets/ai-business-signals/aibs-003.json | /datasets/ai-business-signals/aibs-004.json | /datasets/ai-bus
datasets/types/ams-byte/index.html,ams_byte,no,1,65,51,datasets/types/index.html,/datasets/ams/ams-001.json | /datasets/ams/ams-002.json | /datasets/ams/ams-003.json | /datasets/ams/ams-004.json | /datasets/ams/ams-005.json | /datasets/ams/ams-006.json | /datasets/ams/ams-007.json
datasets/types/data-governance-byte/index.html,data_governance_byte,no,1,17,3,datasets/types/index.html,/datasets/DAMA/db_governance_decision_rights_v0_1.json | /datasets/DAMA/db_governance_drift_detection_response_v0_1.json | /datasets/DAMA/db_governance_maturity_model_mdg_v0_1.json
datasets/types/index.html,Dataset Types,no,16,21,0,datasets/DAMA/index.html | datasets/LLM-prompts/index.html | datasets/TRIZ-bytes/index.html | datasets/agentic-bytes/index.html | datasets/ai-business-signals/index.html | datasets/ams/index.html | da,
datasets/types/llm-prompt-byte/index.html,llm_prompt_byte,no,1,18,4,datasets/types/index.html,/datasets/LLM-prompts/CE-01.json | /datasets/LLM-prompts/CE-02.json | /datasets/LLM-prompts/CE-03.json | /datasets/LLM-prompts/CE-04.json
datasets/types/mdg-byte/index.html,mdg_byte,no,1,21,7,datasets/types/index.html,/datasets/DAMA/mdg_ai_reasoning_prompt_schema_v0_1.json | /datasets/DAMA/mdg_design_patterns_pack_v0_1.json | /datasets/DAMA/mdg_metric_decision_playbooks_v0_1.json | /datasets/DAMA/mdg_metrics_framew
datasets/types/triz-byte/index.html,triz_byte,no,1,55,41,datasets/types/index.html,/datasets/TRIZ-bytes/TRIZ-01.json | /datasets/TRIZ-bytes/TRIZ-02.json | /datasets/TRIZ-bytes/TRIZ-03.json | /datasets/TRIZ-bytes/TRIZ-04.json | /datasets/TRIZ-bytes/TRIZ-05.json | /datasets/TRIZ-bytes
datasets/types/triz-technique/index.html,triz_technique,no,1,18,4,datasets/types/index.html,/datasets/TRIZ-bytes/TRIZ-TECH-01.json | /datasets/TRIZ-bytes/TRIZ-TECH-02.json | /datasets/TRIZ-bytes/TRIZ-TECH-03.json | /datasets/TRIZ-bytes/TRIZ-TECH-04.json
datasets/view/DAMA/db_governance_decision_rights_v0_1/index.html,Decision Rights &amp; RACI for Master Data (Who decides what?),no,2,13,1,datasets/DAMA/index.html | datasets/types/data-governance-byte/index.html,/datasets/DAMA/db_governance_decision_rights_v0_1.json
datasets/view/DAMA/db_governance_drift_detection_response_v0_1/index.html,Governance Drift: How to detect degradation early and respond without panic fixes,no,2,13,1,datasets/DAMA/index.html | datasets/types/data-governance-byte/index.html,/datasets/DAMA/db_governance_drift_detection_response_v0_1.json
datasets/view/DAMA/db_governance_maturity_model_mdg_v0_1/index.html,MDG Governance Maturity Model: assess current level and choose the next upgrade (Level 1–5),no,2,13,1,datasets/DAMA/index.html | datasets/types/data-governance-byte/index.html,/datasets/DAMA/db_governance_maturity_model_mdg_v0_1.json
datasets/view/DAMA/mdg_ai_reasoning_prompt_schema_v0_1/index.html,Mdg Ai Reasoning Prompt Schema V0 1,no,2,13,1,datasets/DAMA/index.html | datasets/types/mdg-byte/index.html,/datasets/DAMA/mdg_ai_reasoning_prompt_schema_v0_1.json
datasets/view/DAMA/mdg_design_patterns_pack_v0_1/index.html,Mdg Design Patterns Pack V0 1,no,2,13,1,datasets/DAMA/index.html | datasets/types/mdg-byte/index.html,/datasets/DAMA/mdg_design_patterns_pack_v0_1.json
datasets/view/DAMA/mdg_metric_decision_playbooks_v0_1/index.html,Mdg Metric Decision Playbooks V0 1,no,2,13,1,datasets/DAMA/index.html | datasets/types/mdg-byte/index.html,/datasets/DAMA/mdg_metric_decision_playbooks_v0_1.json
datasets/view/DAMA/mdg_metrics_framework_v0_1/index.html,Mdg Metrics Framework V0 1,no,3,13,1,ai/mdg-bp-governance/index.html | datasets/DAMA/index.html | datasets/types/mdg-byte/index.html,/datasets/DAMA/mdg_metrics_framework_v0_1.json
datasets/view/DAMA/mdg_migration_data_architecture_v0_1/index.html,Mdg Migration Data Architecture V0 1,no,2,13,1,datasets/DAMA/index.html | datasets/types/mdg-byte/index.html,/datasets/DAMA/mdg_migration_data_architecture_v0_1.json
datasets/view/DAMA/mdg_migration_sequence_playbook_v0_1/index.html,Mdg Migration Sequence Playbook V0 1,no,2,13,1,datasets/DAMA/index.html | datasets/types/mdg-byte/index.html,/datasets/DAMA/mdg_migration_sequence_playbook_v0_1.json
datasets/view/DAMA/mdg_tool_pack_v0_1/index.html,Mdg Tool Pack V0 1,no,2,13,1,datasets/DAMA/index.html | datasets/types/mdg-byte/index.html,/datasets/DAMA/mdg_tool_pack_v0_1.json
datasets/view/LLM-prompts/CE-01/index.html,"Context Engineering is a Discipline, Not a Prompt Trick",no,2,13,1,datasets/LLM-prompts/index.html | datasets/types/llm-prompt-byte/index.html,/datasets/LLM-prompts/CE-01.json
datasets/view/LLM-prompts/CE-02/index.html,Positional Strategy: Engineering Around &#x27;Lost in the Middle&#x27; in Long Context + RAG,no,2,13,1,datasets/LLM-prompts/index.html | datasets/types/llm-prompt-byte/index.html,/datasets/LLM-prompts/CE-02.json
datasets/view/LLM-prompts/CE-03/index.html,"Retrieval as a Product: RAG Refinement, Compression, and Long-Context Noise Control",no,2,13,1,datasets/LLM-prompts/index.html | datasets/types/llm-prompt-byte/index.html,/datasets/LLM-prompts/CE-03.json
datasets/view/LLM-prompts/CE-04/index.html,Prompt Optimization as Engineering: From Handcrafted Prompts to Optimized Systems,no,2,13,1,datasets/LLM-prompts/index.html | datasets/types/llm-prompt-byte/index.html,/datasets/LLM-prompts/CE-04.json
datasets/view/TRIZ-bytes/TRIZ-01/index.html,Segmentation,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-01.json
datasets/view/TRIZ-bytes/TRIZ-02/index.html,Taking Out (Separation),no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-02.json
datasets/view/TRIZ-bytes/TRIZ-03/index.html,Local Quality,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-03.json
datasets/view/TRIZ-bytes/TRIZ-04/index.html,Asymmetry,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-04.json
datasets/view/TRIZ-bytes/TRIZ-05/index.html,Merging,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-05.json
datasets/view/TRIZ-bytes/TRIZ-06/index.html,Universality,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-06.json
datasets/view/TRIZ-bytes/TRIZ-07/index.html,Nested Doll,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-07.json
datasets/view/TRIZ-bytes/TRIZ-08/index.html,Anti-Weight (Counterbalance),no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-08.json
datasets/view/TRIZ-bytes/TRIZ-09/index.html,Preliminary Anti-Action,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-09.json
datasets/view/TRIZ-bytes/TRIZ-10/index.html,Preliminary Action,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-10.json
datasets/view/TRIZ-bytes/TRIZ-11/index.html,Beforehand Cushioning,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-11.json
datasets/view/TRIZ-bytes/TRIZ-12/index.html,Equipotentiality,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-12.json
datasets/view/TRIZ-bytes/TRIZ-13/index.html,The Other Way Around (Inversion),no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-13.json
datasets/view/TRIZ-bytes/TRIZ-14/index.html,Spheroidality / Curvature,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-14.json
datasets/view/TRIZ-bytes/TRIZ-15/index.html,Dynamics,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-15.json
datasets/view/TRIZ-bytes/TRIZ-16/index.html,Partial or Excessive Actions,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-16.json
datasets/view/TRIZ-bytes/TRIZ-17/index.html,Another Dimension,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-17.json
datasets/view/TRIZ-bytes/TRIZ-18/index.html,Mechanical Vibration,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-18.json
datasets/view/TRIZ-bytes/TRIZ-19/index.html,Periodic Action,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-19.json
datasets/view/TRIZ-bytes/TRIZ-20/index.html,Continuity of Useful Action,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-20.json
datasets/view/TRIZ-bytes/TRIZ-21/index.html,Skipping (Rushing Through),no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-21.json
datasets/view/TRIZ-bytes/TRIZ-22/index.html,Blessing in Disguise,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-22.json
datasets/view/TRIZ-bytes/TRIZ-23/index.html,Feedback,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-23.json
datasets/view/TRIZ-bytes/TRIZ-24/index.html,Intermediary,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-24.json
datasets/view/TRIZ-bytes/TRIZ-25/index.html,Self-Service,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-25.json
datasets/view/TRIZ-bytes/TRIZ-26/index.html,Copying,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-26.json
datasets/view/TRIZ-bytes/TRIZ-27/index.html,Cheap Short-Living Objects,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-27.json
datasets/view/TRIZ-bytes/TRIZ-28/index.html,Mechanics Substitution,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-28.json
datasets/view/TRIZ-bytes/TRIZ-29/index.html,Pneumatics and Hydraulics,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-29.json
datasets/view/TRIZ-bytes/TRIZ-30/index.html,Flexible Shells and Thin Films,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-30.json
datasets/view/TRIZ-bytes/TRIZ-31/index.html,Porous Materials,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-31.json
datasets/view/TRIZ-bytes/TRIZ-32/index.html,Color Changes,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-32.json
datasets/view/TRIZ-bytes/TRIZ-33/index.html,Homogeneity,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-33.json
datasets/view/TRIZ-bytes/TRIZ-34/index.html,Discarding and Recovering,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-34.json
datasets/view/TRIZ-bytes/TRIZ-35/index.html,Parameter Changes,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-35.json
datasets/view/TRIZ-bytes/TRIZ-36/index.html,Phase Transitions,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-36.json
datasets/view/TRIZ-bytes/TRIZ-37/index.html,Thermal Expansion,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-37.json
datasets/view/TRIZ-bytes/TRIZ-38/index.html,Strong Oxidants,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-38.json
datasets/view/TRIZ-bytes/TRIZ-39/index.html,Inert Atmosphere,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-39.json
datasets/view/TRIZ-bytes/TRIZ-40/index.html,Composite Materials,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-40.json
datasets/view/TRIZ-bytes/TRIZ-TECH-01/index.html,Contradiction Formulation (Engineering Contradiction),no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-technique/index.html,/datasets/TRIZ-bytes/TRIZ-TECH-01.json
datasets/view/TRIZ-bytes/TRIZ-TECH-02/index.html,Physical Contradiction + Separation Principles,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-technique/index.html,/datasets/TRIZ-bytes/TRIZ-TECH-02.json
datasets/view/TRIZ-bytes/TRIZ-TECH-03/index.html,System Operator (9 Windows),no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-technique/index.html,/datasets/TRIZ-bytes/TRIZ-TECH-03.json
datasets/view/TRIZ-bytes/TRIZ-TECH-04/index.html,X-Operator (Exaggeration / Extremes),no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-technique/index.html,/datasets/TRIZ-bytes/TRIZ-TECH-04.json
datasets/view/TRIZ-bytes/TRIZ-XX/index.html,TRIZ Byte Template,no,2,13,1,datasets/TRIZ-bytes/index.html | datasets/types/triz-byte/index.html,/datasets/TRIZ-bytes/TRIZ-XX.json
datasets/view/agentic-bytes/agentic_dev_001/index.html,The Agent Loop: Observe → Plan → Act → Verify,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_001.json
datasets/view/agentic-bytes/agentic_dev_002/index.html,"Tools vs Chat: When an Agent Must Act, Not Just Talk",no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_002.json
datasets/view/agentic-bytes/agentic_dev_003/index.html,Output Contracts: Why Agents Must Speak JSON,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_003.json
datasets/view/agentic-bytes/agentic_dev_004/index.html,Chunking: How Knowledge Must Be Cut for RAG,no,3,13,1,ai/incident-prevention-rca/index.html | datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_004.json
datasets/view/agentic-bytes/agentic_dev_005/index.html,Metadata: Teaching Agents What a Chunk Is About,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_005.json
datasets/view/agentic-bytes/agentic_dev_006/index.html,Reranking: Choosing the Right Knowledge After Retrieval,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_006.json
datasets/view/agentic-bytes/agentic_dev_007/index.html,Guardrails: What an Agent Is Never Allowed to Do,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_007.json
datasets/view/agentic-bytes/agentic_dev_008/index.html,Self-Check / Critic: Teaching Agents to Verify Themselves,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_008.json
datasets/view/agentic-bytes/agentic_dev_009/index.html,Plan → Execute: Separating Thinking from Doing,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_009.json
datasets/view/agentic-bytes/agentic_dev_010/index.html,Human-in-the-Loop: Where Agents Must Stop and Ask,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_010.json
datasets/view/agentic-bytes/agentic_dev_011/index.html,Golden Set &amp; Evals: How to Know Your Agent Works,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_011.json
datasets/view/agentic-bytes/agentic_dev_012/index.html,Tracing &amp; Observability: Making Agent Behavior Explainable,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_012.json
datasets/view/agentic-bytes/agentic_dev_013/index.html,Memory: What Agents Should Remember (and Forget),no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_013.json
datasets/view/agentic-bytes/agentic_dev_014/index.html,Prompt Injection &amp; RAG Defense: How Agents Protect Themselves,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_014.json
datasets/view/agentic-bytes/agentic_dev_015/index.html,Cost &amp; Latency Budgeting: Designing Agents That Are Economical,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_015.json
datasets/view/agentic-bytes/agentic_dev_016/index.html,Versioning: How Agents and Knowledge Evolve Safely,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_016.json
datasets/view/agentic-bytes/agentic_dev_017/index.html,Failure Modes &amp; Fallbacks: What Agents Do When Things Go Wrong,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_017.json
datasets/view/agentic-bytes/agentic_dev_018/index.html,Single-Agent vs Multi-Agent: When One Brain Is Enough,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_018.json
datasets/view/agentic-bytes/agentic_dev_019/index.html,Agent Interfaces &amp; Contracts: How Agents Communicate Safely,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_019.json
datasets/view/agentic-bytes/agentic_dev_020/index.html,"Ownership, SLAs &amp; Accountability: Who Is Responsible for the Agent",no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_020.json
datasets/view/agentic-bytes/agentic_dev_021/index.html,Business Value: Where Agents Create Real Impact (and Where They Don’t),no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_021.json
datasets/view/agentic-bytes/agentic_dev_022/index.html,From Bytes to RAG: Assembling an Agent Knowledge Base,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_022.json
datasets/view/agentic-bytes/agentic_dev_023/index.html,Owning the Knowledge: Turning Bytes into a Personal Moat,no,2,13,1,datasets/agentic-bytes/index.html | datasets/types/agentic-byte/index.html,/datasets/agentic-bytes/agentic_dev_023.json
datasets/view/ai-business-signals/aibs-001/index.html,"Enterprise AI Deployment Is Real, but Data Complexity Still Blocks Scale",no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-001.json
datasets/view/ai-business-signals/aibs-002/index.html,Employees Are Adopting AI Faster Than Company Governance,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-002.json
datasets/view/ai-business-signals/aibs-003/index.html,AI Ambition Is Outrunning Workforce Readiness,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-003.json
datasets/view/ai-business-signals/aibs-004/index.html,Supply Chain AI Strategy Remains Under-Formalized,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-004.json
datasets/view/ai-business-signals/aibs-005/index.html,AI Is Already Operating at Scale in SAP Customer Support,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-005.json
datasets/view/ai-business-signals/aibs-006/index.html,C-Suites Are Trusting AI in Live Decision-Making,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-006.json
datasets/view/ai-business-signals/aibs-007/index.html,AI-Exposed Industries Are Widening the Productivity Gap,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-007.json
datasets/view/ai-business-signals/aibs-008/index.html,"AI Value Comes From Workflow Redesign and Governance, Not Tools Alone",no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-008.json
datasets/view/ai-business-signals/aibs-009/index.html,"Agentic AI Will Be Mainstream in Software, but Many Projects Will Still Fail",no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-009.json
datasets/view/ai-business-signals/aibs-010/index.html,Open Agent Protocols Are Becoming a Direct Anti-Lock-In Strategy,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-010.json
datasets/view/ai-business-signals/aibs-011/index.html,"Open Source AI Is Being Valued for Productivity, Flexibility, and Lower Lock-In",no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-011.json
datasets/view/ai-business-signals/aibs-012/index.html,SAP Is Publicly Framing Cross-Vendor Agent Collaboration as a Business Requirement,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-012.json
datasets/view/ai-business-signals/aibs-013/index.html,Modular Enterprise AI Stacks Are Being Positioned Against Single-Stack Dependence,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-013.json
datasets/view/ai-business-signals/aibs-014/index.html,MCP Is Becoming a Cross-Platform Standard Rather Than a Single-Vendor Connector,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-014.json
datasets/view/ai-business-signals/aibs-015/index.html,Open Enterprise AI Is Explicitly Being Framed as Multi-Provider and Composable,no,2,13,1,datasets/ai-business-signals/index.html | datasets/types/ai-business-signal/index.html,/datasets/ai-business-signals/aibs-015.json
